date,state,fips,cases,deaths,days,Total,Pop,casespm,casespt
2020-03-07,Wisconsin,55,1,0,47,2.1,5851754,0.17088893347191286,0.00017088893347191287
2020-03-08,Wisconsin,55,1,0,48,2.1,5851754,0.17088893347191286,0.00017088893347191287
2020-03-09,Wisconsin,55,2,0,49,2.1,5851754,0.3417778669438257,0.00034177786694382573
2020-03-10,Wisconsin,55,3,0,50,2.1,5851754,0.5126668004157386,0.0005126668004157386
2020-03-11,Wisconsin,55,6,0,51,2.1,5851754,1.0253336008314773,0.0010253336008314773
2020-03-12,Wisconsin,55,8,0,52,2.1,5851754,1.367111467775303,0.001367111467775303
2020-03-13,Wisconsin,55,19,0,53,2.1,5851754,3.2468897359663447,0.0032468897359663445
2020-03-14,Wisconsin,55,27,0,54,2.1,5851754,4.614001203741648,0.004614001203741647
2020-03-15,Wisconsin,55,33,0,55,2.1,5851754,5.639334804573124,0.0056393348045731245
2020-03-16,Wisconsin,55,47,0,56,2.1,5851754,8.031779873179905,0.008031779873179904
2020-03-17,Wisconsin,55,72,0,57,2.1,5851754,12.304003209977727,0.012304003209977727
2020-03-18,Wisconsin,55,106,0,58,2.1,5851754,18.11422694802276,0.01811422694802276
2020-03-19,Wisconsin,55,155,2,59,2.1,5851754,26.487784688146494,0.026487784688146495
2020-03-20,Wisconsin,55,216,3,60,2.1,5851754,36.91200962993318,0.03691200962993318
2020-03-21,Wisconsin,55,281,4,61,2.1,5851754,48.019790305607515,0.04801979030560751
2020-03-22,Wisconsin,55,382,4,62,2.1,5851754,65.27957258627072,0.0652795725862707
2020-03-23,Wisconsin,55,418,5,63,2.1,5851754,71.43157419125957,0.07143157419125958
2020-03-24,Wisconsin,55,481,5,64,2.1,5851754,82.19757699999009,0.08219757699999009
2020-03-25,Wisconsin,55,623,7,65,2.1,5851754,106.46380555300172,0.10646380555300172
2020-03-26,Wisconsin,55,754,10,66,2.1,5851754,128.8502558378223,0.1288502558378223
2020-03-27,Wisconsin,55,930,16,67,2.1,5851754,158.92670812887894,0.15892670812887896
2020-03-28,Wisconsin,55,1042,17,68,2.1,5851754,178.0662686777332,0.17806626867773323
2020-03-29,Wisconsin,55,1120,17,69,2.1,5851754,191.3956054885424,0.1913956054885424
2020-03-30,Wisconsin,55,1267,20,70,2.1,5851754,216.5162787089136,0.2165162787089136
2020-03-31,Wisconsin,55,1351,25,71,2.1,5851754,230.8709491205543,0.23087094912055428
2020-04-01,Wisconsin,55,1550,33,72,2.1,5851754,264.8778468814649,0.26487784688146493
2020-04-02,Wisconsin,55,1730,37,73,2.1,5851754,295.63785490640925,0.29563785490640926
2020-04-03,Wisconsin,55,1916,49,74,2.1,5851754,327.42319653218505,0.32742319653218505
2020-04-04,Wisconsin,55,2112,60,75,2.1,5851754,360.91742749267996,0.36091742749267997
2020-04-05,Wisconsin,55,2267,73,76,2.1,5851754,387.4052121808265,0.38740521218082646
2020-04-06,Wisconsin,55,2440,83,77,2.1,5851754,416.9689976714674,0.4169689976714674
2020-04-07,Wisconsin,55,2578,94,78,2.1,5851754,440.55167049059133,0.44055167049059135
2020-04-08,Wisconsin,55,2756,107,79,2.1,5851754,470.9699006485919,0.47096990064859184
2020-04-09,Wisconsin,55,2885,116,80,2.1,5851754,493.0145730664686,0.49301457306646856
2020-04-10,Wisconsin,55,3068,131,81,2.1,5851754,524.2872478918288,0.5242872478918287
2020-04-11,Wisconsin,55,3213,141,82,2.1,5851754,549.0661432452561,0.549066143245256
2020-04-12,Wisconsin,55,3341,145,83,2.1,5851754,570.9399267296609,0.5709399267296609
2020-04-13,Wisconsin,55,3428,155,84,2.1,5851754,585.8072639417172,0.5858072639417172
2020-04-14,Wisconsin,55,3555,172,85,2.1,5851754,607.5101584926502,0.6075101584926502
2020-04-15,Wisconsin,55,3721,184,86,2.1,5851754,635.8777214489878,0.6358777214489878
2020-04-16,Wisconsin,55,3875,197,87,2.1,5851754,662.1946172036623,0.6621946172036624
2020-04-17,Wisconsin,55,4045,205,88,2.1,5851754,691.2457358938875,0.6912457358938875
2020-04-18,Wisconsin,55,4199,212,89,2.1,5851754,717.5626316485622,0.7175626316485622
2020-04-19,Wisconsin,55,4346,222,90,2.1,5851754,742.6833048689333,0.7426833048689333
2020-04-20,Wisconsin,55,4499,231,91,2.1,5851754,768.829311690136,0.768829311690136
2020-04-21,Wisconsin,55,4620,243,92,2.1,5851754,789.5068726402375,0.7895068726402374
2020-04-22,Wisconsin,55,4845,247,93,2.1,5851754,827.9568826714178,0.8279568826714179
2020-04-23,Wisconsin,55,5052,257,94,2.1,5851754,863.3308919001039,0.8633308919001038
2020-04-24,Wisconsin,55,5356,262,95,2.1,5851754,915.2811276755654,0.9152811276755654
2020-04-25,Wisconsin,55,5687,266,96,2.1,5851754,971.8453646547684,0.9718453646547685
2020-04-26,Wisconsin,55,5911,274,97,2.1,5851754,1010.124485752477,1.010124485752477
2020-04-27,Wisconsin,55,6081,281,98,2.1,5851754,1039.175604442702,1.039175604442702
2020-04-28,Wisconsin,55,6289,300,99,2.1,5851754,1074.72050260486,1.07472050260486
2020-04-29,Wisconsin,55,6520,308,100,2.1,5851754,1114.1958462368718,1.114195846236872
2020-04-30,Wisconsin,55,6854,316,101,2.1,5851754,1171.2727500164908,1.1712727500164908
2020-05-01,Wisconsin,55,7314,327,102,2.1,5851754,1249.8816594135706,1.2498816594135707
2020-05-02,Wisconsin,55,7660,334,103,2.1,5851754,1309.0092303948527,1.3090092303948526
2020-05-03,Wisconsin,55,7964,339,104,2.1,5851754,1360.959466170314,1.3609594661703142
2020-05-04,Wisconsin,55,8236,340,105,2.1,5851754,1407.4412560746744,1.4074412560746745
2020-05-05,Wisconsin,55,8566,353,106,2.1,5851754,1463.8346041204056,1.4638346041204056
2020-05-06,Wisconsin,55,8901,362,107,2.1,5851754,1521.0823968334964,1.5210823968334963
2020-05-07,Wisconsin,55,9215,374,108,2.1,5851754,1574.741521943677,1.5747415219436771
2020-05-08,Wisconsin,55,9590,384,109,2.1,5851754,1638.8248719956443,1.6388248719956444
2020-05-09,Wisconsin,55,9939,398,110,2.1,5851754,1698.4651097773421,1.698465109777342
2020-05-10,Wisconsin,55,10219,400,111,2.1,5851754,1746.3140111494774,1.7463140111494775
2020-05-11,Wisconsin,55,10418,409,112,2.1,5851754,1780.3209089103882,1.7803209089103884
2020-05-12,Wisconsin,55,10617,418,113,2.1,5851754,1814.327806671299,1.814327806671299
2020-05-13,Wisconsin,55,10903,421,114,2.1,5851754,1863.202041644266,1.8632020416442658
2020-05-14,Wisconsin,55,11280,434,115,2.1,5851754,1927.6271695631772,1.9276271695631773
2020-05-15,Wisconsin,55,11854,445,116,2.1,5851754,2025.717417376055,2.025717417376055
2020-05-16,Wisconsin,55,12368,453,117,2.1,5851754,2113.5543291806184,2.113554329180618
2020-02-12,Texas,48,1,0,23,2.3,29472295,0.03393017069081319,3.3930170690813184e-05
2020-02-13,Texas,48,2,0,24,2.3,29472295,0.06786034138162637,6.786034138162637e-05
2020-02-14,Texas,48,2,0,25,2.3,29472295,0.06786034138162637,6.786034138162637e-05
2020-02-15,Texas,48,2,0,26,2.3,29472295,0.06786034138162637,6.786034138162637e-05
2020-02-16,Texas,48,2,0,27,2.3,29472295,0.06786034138162637,6.786034138162637e-05
2020-02-17,Texas,48,2,0,28,2.3,29472295,0.06786034138162637,6.786034138162637e-05
2020-02-18,Texas,48,2,0,29,2.3,29472295,0.06786034138162637,6.786034138162637e-05
2020-02-19,Texas,48,2,0,30,2.3,29472295,0.06786034138162637,6.786034138162637e-05
2020-02-20,Texas,48,2,0,31,2.3,29472295,0.06786034138162637,6.786034138162637e-05
2020-02-21,Texas,48,4,0,32,2.3,29472295,0.13572068276325275,0.00013572068276325274
2020-02-22,Texas,48,4,0,33,2.3,29472295,0.13572068276325275,0.00013572068276325274
2020-02-23,Texas,48,4,0,34,2.3,29472295,0.13572068276325275,0.00013572068276325274
2020-02-24,Texas,48,10,0,35,2.3,29472295,0.33930170690813183,0.0003393017069081318
2020-02-25,Texas,48,10,0,36,2.3,29472295,0.33930170690813183,0.0003393017069081318
2020-02-26,Texas,48,10,0,37,2.3,29472295,0.33930170690813183,0.0003393017069081318
2020-02-27,Texas,48,10,0,38,2.3,29472295,0.33930170690813183,0.0003393017069081318
2020-02-28,Texas,48,11,0,39,2.3,29472295,0.37323187759894505,0.00037323187759894503
2020-02-29,Texas,48,11,0,40,2.3,29472295,0.37323187759894505,0.00037323187759894503
2020-03-01,Texas,48,11,0,41,2.3,29472295,0.37323187759894505,0.00037323187759894503
2020-03-02,Texas,48,11,0,42,2.3,29472295,0.37323187759894505,0.00037323187759894503
2020-03-03,Texas,48,11,0,43,2.3,29472295,0.37323187759894505,0.00037323187759894503
2020-03-04,Texas,48,12,0,44,2.3,29472295,0.4071620482897582,0.00040716204828975824
2020-03-05,Texas,48,16,0,45,2.3,29472295,0.542882731053011,0.0005428827310530109
2020-03-06,Texas,48,19,0,46,2.3,29472295,0.6446732431254505,0.0006446732431254506
2020-03-07,Texas,48,19,0,47,2.3,29472295,0.6446732431254505,0.0006446732431254506
2020-03-08,Texas,48,23,0,48,2.3,29472295,0.7803939258887033,0.0007803939258887033
2020-03-09,Texas,48,24,0,49,2.3,29472295,0.8143240965795164,0.0008143240965795165
2020-03-10,Texas,48,31,0,50,2.3,29472295,1.051835291415209,0.001051835291415209
2020-03-11,Texas,48,33,0,51,2.3,29472295,1.119695632796835,0.001119695632796835
2020-03-12,Texas,48,41,0,52,2.3,29472295,1.3911369983233408,0.0013911369983233407
2020-03-13,Texas,48,58,0,53,2.3,29472295,1.9679499000671645,0.0019679499000671646
2020-03-14,Texas,48,69,0,54,2.3,29472295,2.3411817776661095,0.00234118177766611
2020-03-15,Texas,48,80,0,55,2.3,29472295,2.7144136552650546,0.0027144136552650546
2020-03-16,Texas,48,87,1,56,2.3,29472295,2.951924850100747,0.002951924850100747
2020-03-17,Texas,48,106,1,57,2.3,29472295,3.5965980932261976,0.003596598093226198
2020-03-18,Texas,48,166,2,58,2.3,29472295,5.632408334674989,0.005632408334674989
2020-03-19,Texas,48,248,4,59,2.3,29472295,8.414682331321671,0.008414682331321671
2020-03-20,Texas,48,377,5,60,2.3,29472295,12.79167435043657,0.01279167435043657
2020-03-21,Texas,48,547,5,61,2.3,29472295,18.55980336787481,0.01855980336787481
2020-03-22,Texas,48,632,7,62,2.3,29472295,21.44386787659393,0.02144386787659393
2020-03-23,Texas,48,728,7,63,2.3,29472295,24.701164262912,0.024701164262912
2020-03-24,Texas,48,857,11,64,2.3,29472295,29.0781562820269,0.0290781562820269
2020-03-25,Texas,48,1119,12,65,2.3,29472295,37.967861003019955,0.03796786100301996
2020-03-26,Texas,48,1542,21,66,2.3,29472295,52.32032320523393,0.05232032320523393
2020-03-27,Texas,48,1940,23,67,2.3,29472295,65.82453114017757,0.06582453114017757
2020-03-28,Texas,48,2158,29,68,2.3,29472295,73.22130835077485,0.07322130835077485
2020-03-29,Texas,48,2709,35,69,2.3,29472295,91.91683240141293,0.09191683240141292
2020-03-30,Texas,48,3036,46,70,2.3,29472295,103.01199821730883,0.10301199821730883
2020-03-31,Texas,48,3570,57,71,2.3,29472295,121.13070936620306,0.12113070936620307
2020-04-01,Texas,48,4255,63,72,2.3,29472295,144.3728762894101,0.1443728762894101
2020-04-02,Texas,48,4880,79,73,2.3,29472295,165.57923297116835,0.16557923297116836
2020-04-03,Texas,48,5669,97,74,2.3,29472295,192.35013764621996,0.19235013764621994
2020-04-04,Texas,48,6566,124,75,2.3,29472295,222.78550075587935,0.22278550075587936
2020-04-05,Texas,48,7091,136,76,2.3,29472295,240.5988403685563,0.2405988403685563
2020-04-06,Texas,48,8104,159,77,2.3,29472295,274.97010327835005,0.27497010327835003
2020-04-07,Texas,48,8968,177,78,2.3,29472295,304.28577075521264,0.3042857707552126
2020-04-08,Texas,48,9897,195,79,2.3,29472295,335.8068993269781,0.3358068993269781
2020-04-09,Texas,48,11372,228,80,2.3,29472295,385.85390109592754,0.38585390109592754
2020-04-10,Texas,48,12290,246,81,2.3,29472295,417.00179779009403,0.41700179779009405
2020-04-11,Texas,48,13208,265,82,2.3,29472295,448.1496944842606,0.44814969448426056
2020-04-12,Texas,48,13776,288,83,2.3,29472295,467.42203143664244,0.46742203143664246
2020-04-13,Texas,48,14487,320,84,2.3,29472295,491.5463827978106,0.49154638279781065
2020-04-14,Texas,48,15303,365,85,2.3,29472295,519.2334020815141,0.5192334020815141
2020-04-15,Texas,48,16106,395,86,2.3,29472295,546.4793291462372,0.5464793291462372
2020-04-16,Texas,48,16928,428,87,2.3,29472295,574.3699294540855,0.5743699294540856
2020-04-17,Texas,48,18131,461,88,2.3,29472295,615.1879247951339,0.615187924795134
2020-04-18,Texas,48,18927,487,89,2.3,29472295,642.1963406650212,0.6421963406650212
2020-04-19,Texas,48,19441,503,90,2.3,29472295,659.6364484000992,0.6596364484000992
2020-04-20,Texas,48,20035,523,91,2.3,29472295,679.7909697904422,0.6797909697904422
2020-04-21,Texas,48,20949,552,92,2.3,29472295,710.8031458018454,0.7108031458018454
2020-04-22,Texas,48,21769,571,93,2.3,29472295,738.6258857683123,0.7386258857683122
2020-04-23,Texas,48,22706,601,94,2.3,29472295,770.4184557056042,0.7704184557056042
2020-04-24,Texas,48,23650,625,95,2.3,29472295,802.4485368377318,0.8024485368377318
2020-04-25,Texas,48,24494,662,96,2.3,29472295,831.0856009007782,0.8310856009007782
2020-04-26,Texas,48,25209,676,97,2.3,29472295,855.3456729447096,0.8553456729447096
2020-04-27,Texas,48,25963,699,98,2.3,29472295,880.9290216455827,0.8809290216455827
2020-04-28,Texas,48,26868,738,99,2.3,29472295,911.6358261207687,0.9116358261207687
2020-04-29,Texas,48,27839,776,100,2.3,29472295,944.5820218615482,0.9445820218615483
2020-04-30,Texas,48,29072,828,101,2.3,29472295,986.4179223233209,0.9864179223233208
2020-05-01,Texas,48,30342,853,102,2.3,29472295,1029.5092391006535,1.0295092391006537
2020-05-02,Texas,48,31433,875,103,2.3,29472295,1066.5270553243308,1.066527055324331
2020-05-03,Texas,48,32299,890,104,2.3,29472295,1095.9105831425752,1.095910583142575
2020-05-04,Texas,48,33134,914,105,2.3,29472295,1124.242275669404,1.1242422756694042
2020-05-05,Texas,48,34286,955,106,2.3,29472295,1163.3298323052209,1.1633298323052208
2020-05-06,Texas,48,35441,985,107,2.3,29472295,1202.5191794531102,1.20251917945311
2020-05-07,Texas,48,36682,1016,108,2.3,29472295,1244.6265212804092,1.2446265212804093
2020-05-08,Texas,48,37943,1059,109,2.3,29472295,1287.4124665215247,1.2874124665215247
2020-05-09,Texas,48,38849,1086,110,2.3,29472295,1318.1532011674014,1.3181532011674013
2020-05-10,Texas,48,40037,1110,111,2.3,29472295,1358.4622439480877,1.3584622439480876
2020-05-11,Texas,48,40988,1137,112,2.3,29472295,1390.7298362750507,1.3907298362750509
2020-05-12,Texas,48,42348,1169,113,2.3,29472295,1436.8748684145567,1.4368748684145567
2020-05-13,Texas,48,43822,1205,114,2.3,29472295,1486.8879400128155,1.4868879400128154
2020-05-14,Texas,48,45169,1256,115,2.3,29472295,1532.5918799333408,1.532591879933341
2020-05-15,Texas,48,46987,1300,116,2.3,29472295,1594.276930249239,1.5942769302492392
2020-05-16,Texas,48,47866,1330,117,2.3,29472295,1624.1015502864639,1.624101550286464
2020-02-17,Nebraska,31,10,0,28,3.6,1952570,5.121455312741668,0.005121455312741668
2020-02-18,Nebraska,31,10,0,29,3.6,1952570,5.121455312741668,0.005121455312741668
2020-02-19,Nebraska,31,10,0,30,3.6,1952570,5.121455312741668,0.005121455312741668
2020-02-20,Nebraska,31,11,0,31,3.6,1952570,5.633600844015836,0.005633600844015836
2020-02-21,Nebraska,31,11,0,32,3.6,1952570,5.633600844015836,0.005633600844015836
2020-02-22,Nebraska,31,11,0,33,3.6,1952570,5.633600844015836,0.005633600844015836
2020-02-23,Nebraska,31,11,0,34,3.6,1952570,5.633600844015836,0.005633600844015836
2020-02-24,Nebraska,31,12,0,35,3.6,1952570,6.145746375290003,0.006145746375290003
2020-02-25,Nebraska,31,13,0,36,3.6,1952570,6.657891906564169,0.006657891906564169
2020-02-26,Nebraska,31,13,0,37,3.6,1952570,6.657891906564169,0.006657891906564169
2020-02-27,Nebraska,31,13,0,38,3.6,1952570,6.657891906564169,0.006657891906564169
2020-02-28,Nebraska,31,13,0,39,3.6,1952570,6.657891906564169,0.006657891906564169
2020-02-29,Nebraska,31,13,0,40,3.6,1952570,6.657891906564169,0.006657891906564169
2020-03-01,Nebraska,31,13,0,41,3.6,1952570,6.657891906564169,0.006657891906564169
2020-03-02,Nebraska,31,13,0,42,3.6,1952570,6.657891906564169,0.006657891906564169
2020-03-03,Nebraska,31,13,0,43,3.6,1952570,6.657891906564169,0.006657891906564169
2020-03-04,Nebraska,31,13,0,44,3.6,1952570,6.657891906564169,0.006657891906564169
2020-03-05,Nebraska,31,13,0,45,3.6,1952570,6.657891906564169,0.006657891906564169
2020-03-06,Nebraska,31,14,0,46,3.6,1952570,7.170037437838336,0.007170037437838336
2020-03-07,Nebraska,31,14,0,47,3.6,1952570,7.170037437838336,0.007170037437838336
2020-03-08,Nebraska,31,16,0,48,3.6,1952570,8.194328500386671,0.00819432850038667
2020-03-09,Nebraska,31,16,0,49,3.6,1952570,8.194328500386671,0.00819432850038667
2020-03-10,Nebraska,31,17,0,50,3.6,1952570,8.706474031660838,0.008706474031660838
2020-03-11,Nebraska,31,23,0,51,3.6,1952570,11.779347219305839,0.011779347219305838
2020-03-12,Nebraska,31,24,0,52,3.6,1952570,12.291492750580005,0.012291492750580005
2020-03-13,Nebraska,31,27,0,53,3.6,1952570,13.827929344402506,0.013827929344402506
2020-03-14,Nebraska,31,29,0,54,3.6,1952570,14.85222040695084,0.01485222040695084
2020-03-15,Nebraska,31,31,0,55,3.6,1952570,15.876511469499171,0.01587651146949917
2020-03-16,Nebraska,31,33,0,56,3.6,1952570,16.900802532047507,0.016900802532047506
2020-03-17,Nebraska,31,36,0,57,3.6,1952570,18.437239125870008,0.018437239125870006
2020-03-18,Nebraska,31,43,0,58,3.6,1952570,22.022257844789173,0.022022257844789173
2020-03-19,Nebraska,31,47,0,59,3.6,1952570,24.070839969885842,0.024070839969885842
2020-03-20,Nebraska,31,53,0,60,3.6,1952570,27.143713157530843,0.027143713157530842
2020-03-21,Nebraska,31,61,0,61,3.6,1952570,31.24087740772418,0.03124087740772418
2020-03-22,Nebraska,31,62,0,62,3.6,1952570,31.753022938998342,0.03175302293899834
2020-03-23,Nebraska,31,73,0,63,3.6,1952570,37.38662378301418,0.037386623783014175
2020-03-24,Nebraska,31,77,0,64,3.6,1952570,39.43520590811085,0.03943520590811085
2020-03-25,Nebraska,31,84,0,65,3.6,1952570,43.02022462703002,0.043020224627030014
2020-03-26,Nebraska,31,91,0,66,3.6,1952570,46.605243345949184,0.046605243345949184
2020-03-27,Nebraska,31,99,2,67,3.6,1952570,50.702407596142514,0.050702407596142515
2020-03-28,Nebraska,31,121,2,68,3.6,1952570,61.9696092841742,0.06196960928417419
2020-03-29,Nebraska,31,136,2,69,3.6,1952570,69.6517922532867,0.0696517922532867
2020-03-30,Nebraska,31,185,3,70,3.6,1952570,94.74692328572087,0.09474692328572087
2020-03-31,Nebraska,31,193,4,71,3.6,1952570,98.8440875359142,0.0988440875359142
2020-04-01,Nebraska,31,249,5,72,3.6,1952570,127.52423728726757,0.12752423728726756
2020-04-02,Nebraska,31,273,6,73,3.6,1952570,139.81573003784757,0.13981573003784756
2020-04-03,Nebraska,31,296,6,74,3.6,1952570,151.5950772571534,0.1515950772571534
2020-04-04,Nebraska,31,339,8,75,3.6,1952570,173.6173351019426,0.17361733510194258
2020-04-05,Nebraska,31,376,8,76,3.6,1952570,192.56671975908674,0.19256671975908674
2020-04-06,Nebraska,31,437,10,77,3.6,1952570,223.80759716681092,0.22380759716681092
2020-04-07,Nebraska,31,490,12,78,3.6,1952570,250.95131032434176,0.25095131032434176
2020-04-08,Nebraska,31,538,14,79,3.6,1952570,275.5342958255018,0.27553429582550176
2020-04-09,Nebraska,31,594,15,80,3.6,1952570,304.2144455768551,0.3042144455768551
2020-04-10,Nebraska,31,678,18,81,3.6,1952570,347.2346702038852,0.34723467020388515
2020-04-11,Nebraska,31,718,18,82,3.6,1952570,367.7204914548518,0.3677204914548518
2020-04-12,Nebraska,31,805,18,83,3.6,1952570,412.2771526757043,0.41227715267570436
2020-04-13,Nebraska,31,870,19,84,3.6,1952570,445.5666122085252,0.44556661220852517
2020-04-14,Nebraska,31,930,21,85,3.6,1952570,476.2953440849752,0.4762953440849752
2020-04-15,Nebraska,31,994,22,86,3.6,1952570,509.07265808652187,0.5090726580865219
2020-04-16,Nebraska,31,1094,24,87,3.6,1952570,560.2872112139385,0.5602872112139385
2020-04-17,Nebraska,31,1216,24,88,3.6,1952570,622.7689660293869,0.6227689660293869
2020-04-18,Nebraska,31,1348,28,89,3.6,1952570,690.3721761575769,0.6903721761575768
2020-04-19,Nebraska,31,1473,28,90,3.6,1952570,754.3903675668478,0.7543903675668479
2020-04-20,Nebraska,31,1646,33,91,3.6,1952570,842.9915444772787,0.8429915444772786
2020-04-21,Nebraska,31,1726,38,92,3.6,1952570,883.9631869792121,0.8839631869792121
2020-04-22,Nebraska,31,1826,42,93,3.6,1952570,935.1777401066287,0.9351777401066287
2020-04-23,Nebraska,31,2190,46,94,3.6,1952570,1121.5987134904256,1.1215987134904255
2020-04-24,Nebraska,31,2474,50,95,3.6,1952570,1267.0480443722888,1.267048044372289
2020-04-25,Nebraska,31,2898,52,96,3.6,1952570,1484.1977496325355,1.4841977496325356
2020-04-26,Nebraska,31,3126,54,97,3.6,1952570,1600.9669307630454,1.6009669307630454
2020-04-27,Nebraska,31,3487,54,98,3.6,1952570,1785.85146755302,1.78585146755302
2020-04-28,Nebraska,31,3613,56,99,3.6,1952570,1850.381804493565,1.850381804493565
2020-04-29,Nebraska,31,3876,67,100,3.6,1952570,1985.0760792186709,1.9850760792186708
2020-04-30,Nebraska,31,4332,70,101,3.6,1952570,2218.614441479691,2.2186144414796907
2020-05-01,Nebraska,31,4838,72,102,3.6,1952570,2477.7600803044193,2.477760080304419
2020-05-02,Nebraska,31,5332,75,103,3.6,1952570,2730.7599727538577,2.730759972753858
2020-05-03,Nebraska,31,5686,77,104,3.6,1952570,2912.0594908249127,2.9120594908249124
2020-05-04,Nebraska,31,6123,78,105,3.6,1952570,3135.867087991724,3.135867087991724
2020-05-05,Nebraska,31,6442,81,106,3.6,1952570,3299.241512468183,3.299241512468183
2020-05-06,Nebraska,31,6771,85,107,3.6,1952570,3467.737392257384,3.467737392257384
2020-05-07,Nebraska,31,7190,91,108,3.6,1952570,3682.3263698612595,3.6823263698612596
2020-05-08,Nebraska,31,7830,92,109,3.6,1952570,4010.099509876726,4.010099509876726
2020-05-09,Nebraska,31,8233,95,110,3.6,1952570,4216.494158980216,4.216494158980216
2020-05-10,Nebraska,31,8328,97,111,3.6,1952570,4265.147984451261,4.265147984451262
2020-05-11,Nebraska,31,8575,99,112,3.6,1952570,4391.647930675981,4.391647930675981
2020-05-12,Nebraska,31,8732,102,113,3.6,1952570,4472.0547790860255,4.472054779086025
2020-05-13,Nebraska,31,9072,106,114,3.6,1952570,4646.184259719242,4.646184259719242
2020-05-14,Nebraska,31,9411,117,115,3.6,1952570,4819.801594821185,4.819801594821185
2020-05-15,Nebraska,31,9766,122,116,3.6,1952570,5001.613258423514,5.001613258423514
2020-05-16,Nebraska,31,10220,129,117,3.6,1952570,5234.127329621985,5.234127329621985
2020-02-25,Utah,49,1,0,36,1.8,3282115,0.3046815848926683,0.0003046815848926683
2020-02-26,Utah,49,1,0,37,1.8,3282115,0.3046815848926683,0.0003046815848926683
2020-02-27,Utah,49,1,0,38,1.8,3282115,0.3046815848926683,0.0003046815848926683
2020-02-28,Utah,49,1,0,39,1.8,3282115,0.3046815848926683,0.0003046815848926683
2020-02-29,Utah,49,1,0,40,1.8,3282115,0.3046815848926683,0.0003046815848926683
2020-03-01,Utah,49,1,0,41,1.8,3282115,0.3046815848926683,0.0003046815848926683
2020-03-02,Utah,49,1,0,42,1.8,3282115,0.3046815848926683,0.0003046815848926683
2020-03-03,Utah,49,1,0,43,1.8,3282115,0.3046815848926683,0.0003046815848926683
2020-03-04,Utah,49,1,0,44,1.8,3282115,0.3046815848926683,0.0003046815848926683
2020-03-05,Utah,49,1,0,45,1.8,3282115,0.3046815848926683,0.0003046815848926683
2020-03-06,Utah,49,3,0,46,1.8,3282115,0.9140447546780048,0.0009140447546780049
2020-03-07,Utah,49,3,0,47,1.8,3282115,0.9140447546780048,0.0009140447546780049
2020-03-08,Utah,49,3,0,48,1.8,3282115,0.9140447546780048,0.0009140447546780049
2020-03-09,Utah,49,3,0,49,1.8,3282115,0.9140447546780048,0.0009140447546780049
2020-03-10,Utah,49,4,0,50,1.8,3282115,1.2187263395706731,0.0012187263395706733
2020-03-11,Utah,49,5,0,51,1.8,3282115,1.5234079244633414,0.0015234079244633414
2020-03-12,Utah,49,7,0,52,1.8,3282115,2.132771094248678,0.0021327710942486778
2020-03-13,Utah,49,7,0,53,1.8,3282115,2.132771094248678,0.0021327710942486778
2020-03-14,Utah,49,21,0,54,1.8,3282115,6.3983132827460345,0.006398313282746034
2020-03-15,Utah,49,29,0,55,1.8,3282115,8.83576596188738,0.008835765961887381
2020-03-16,Utah,49,40,0,56,1.8,3282115,12.187263395706731,0.012187263395706732
2020-03-17,Utah,49,51,0,57,1.8,3282115,15.538760829526082,0.015538760829526082
2020-03-18,Utah,49,65,0,58,1.8,3282115,19.80430301802344,0.01980430301802344
2020-03-19,Utah,49,80,0,59,1.8,3282115,24.374526791413462,0.024374526791413463
2020-03-20,Utah,49,112,0,60,1.8,3282115,34.12433750797885,0.034124337507978844
2020-03-21,Utah,49,138,0,61,1.8,3282115,42.046058715188224,0.042046058715188225
2020-03-22,Utah,49,182,1,62,1.8,3282115,55.452048450465625,0.05545204845046563
2020-03-23,Utah,49,257,1,63,1.8,3282115,78.30316731741576,0.07830316731741575
2020-03-24,Utah,49,298,1,64,1.8,3282115,90.79511229801516,0.09079511229801515
2020-03-25,Utah,49,346,1,65,1.8,3282115,105.41982837286322,0.10541982837286322
2020-03-26,Utah,49,402,1,66,1.8,3282115,122.48199712685265,0.12248199712685265
2020-03-27,Utah,49,480,2,67,1.8,3282115,146.24716074848078,0.1462471607484808
2020-03-28,Utah,49,608,2,68,1.8,3282115,185.24640361474232,0.18524640361474232
2020-03-29,Utah,49,719,2,69,1.8,3282115,219.0660595378285,0.21906605953782848
2020-03-30,Utah,49,806,4,70,1.8,3282115,245.57335742349068,0.24557335742349068
2020-03-31,Utah,49,887,5,71,1.8,3282115,270.2525657997968,0.2702525657997968
2020-04-01,Utah,49,1012,7,72,1.8,3282115,308.3377639113803,0.30833776391138035
2020-04-02,Utah,49,1077,7,73,1.8,3282115,328.14206692940377,0.3281420669294038
2020-04-03,Utah,49,1248,7,74,1.8,3282115,380.2426179460501,0.3802426179460501
2020-04-04,Utah,49,1426,8,75,1.8,3282115,434.475940056945,0.43447594005694495
2020-04-05,Utah,49,1618,8,76,1.8,3282115,492.97480435633724,0.4929748043563373
2020-04-06,Utah,49,1662,13,77,1.8,3282115,506.3807940916147,0.5063807940916147
2020-04-07,Utah,49,1737,13,78,1.8,3282115,529.2319129585647,0.5292319129585648
2020-04-08,Utah,49,1860,13,79,1.8,3282115,566.707747900363,0.566707747900363
2020-04-09,Utah,49,1980,13,80,1.8,3282115,603.2695380874833,0.6032695380874832
2020-04-10,Utah,49,2103,17,81,1.8,3282115,640.7453730292815,0.6407453730292815
